exon	count
ENSG00000003393:023	68
ENSG00000003393:024	77
ENSG00000003393:025	77
ENSG00000003393:026	80
ENSG00000003393:027	51
ENSG00000003393:028	83
ENSG00000003393:029	84
ENSG00000003393:030	0
ENSG00000003393:031	0
ENSG00000003393:032	45
ENSG00000003393:033	43
ENSG00000003393:034	9
ENSG00000003393:035	93
ENSG00000003393:036	91
ENSG00000003393:037	74
ENSG00000003393:038	116
ENSG00000003393:039	76
ENSG00000003393:040	82
ENSG00000003393:041	104
ENSG00000003393:042	182
ENSG00000003393:043	114
ENSG00000003393:044	283
ENSG00000003393:045	133
ENSG00000003393:046	104
ENSG00000003393:047	136
ENSG00000003393:048	0
ENSG00000003393:049	0
ENSG00000003393:050	135
ENSG00000003393:051	100
ENSG00000003393:052	0
ENSG00000003393:053	0
ENSG00000003393:054	70
ENSG00000003393:055	56
ENSG00000003393:056	64
ENSG00000003393:057	55
ENSG00000003393:058	70
ENSG00000003400:001	0
ENSG00000003400:002	1
ENSG00000003400:003	1
ENSG00000003400:004	1
